1.0000186E+006	1.8998955E+000	-0.27826399
7.9201306E+005	1.9337492E+000	-0.30161235
6.2729181E+005	1.9739577E+000	-0.34094477
4.9682675E+005	2.0040519E+000	-0.37654293
3.9349206E+005	2.0420969E+000	-0.42638859
3.1165566E+005	2.0818527E+000	-0.48413247
2.4683603E+005	2.1295452E+000	-0.55656016
1.9549808E+005	2.1786594E+000	-0.64281541
1.5483967E+005	2.2413685E+000	-0.7451815
1.2263398E+005	2.3126628E+000	-0.86468422
9.7127375E+004	2.3934016E+000	-1.0091499
7.6928070E+004	2.4920468E+000	-1.1772909
6.0922652E+004	2.6103652E+000	-1.3761134
4.8257500E+004	2.7485926E+000	-1.6105857
3.8218156E+004	2.9196951E+000	-1.8855115
3.0266479E+004	3.1312377E+000	-2.2019486
2.3975656E+004	3.3909922E+000	-2.568675
1.8983818E+004	3.7231641E+000	-2.9879525
1.5040457E+004	4.1070561E+000	-3.4462085
1.1913598E+004	4.5799017E+000	-3.9501505
9.4374268E+003	5.1382651E+000	-4.50032
7.4706152E+003	5.8096700E+000	-5.0844679
5.9169902E+003	6.6024666E+000	-5.6935873
4.6864971E+003	7.5290666E+000	-6.3042483
3.7111863E+003	8.5996790E+000	-6.8990607
2.9409380E+003	9.8315039E+000	-7.4395509
2.3292527E+003	1.1200248E+001	-7.8918777
1.8444061E+003	1.2697032E+001	-8.2057371
1.4604702E+003	1.4257812E+001	-8.3424511
1.1568517E+003	1.5847801E+001	-8.2866182
9.1646613E+002	1.7379135E+001	-8.0392656
7.2569403E+002	1.8815426E+001	-7.6390681
5.7481604E+002	2.0079168E+001	-7.1170855
4.5514554E+002	2.1203930E+001	-6.5446291
3.6057681E+002	2.2147583E+001	-5.9397039
2.8563962E+002	2.2954813E+001	-5.3639698
2.2623093E+002	2.3626940E+001	-4.8301635
1.7914027E+002	2.4201717E+001	-4.3683348
1.4186128E+002	2.4750952E+001	-3.9779689
1.1233688E+002	2.5212185E+001	-3.6477857
8.9003143E+001	2.5625210E+001	-3.3621442
7.0473549E+001	2.6031540E+001	-3.149014
5.5839867E+001	2.6416386E+001	-2.9618073
4.4221729E+001	2.6802500E+001	-2.8055253
3.5011173E+001	2.7181810E+001	-2.6457181
2.7736723E+001	2.7543261E+001	-2.534162
2.1960661E+001	2.7886293E+001	-2.4087315
1.7399788E+001	2.8231087E+001	-2.301163
1.3786777E+001	2.8544462E+001	-2.1903694
1.0911301E+001	2.8842705E+001	-2.1050141
8.6421518E+000	2.9136818E+001	-2.0432696
6.8470612E+000	2.9418736E+001	-1.9914463
5.4197016E+000	2.9700758E+001	-1.955793
4.2925849E+000	2.9971048E+001	-1.9554667
3.4004376E+000	3.0251606E+001	-1.9505063
