5.0000185E+006	5.8414941E+002	-6.5603514
4.8860230E+006	5.8281818E+002	-6.5953002
4.7746435E+006	5.8188641E+002	-7.4671226
4.6658070E+006	5.8265887E+002	-8.7685661
4.5594565E+006	5.8627106E+002	-10.422172
4.4555190E+006	5.8782043E+002	-12.211744
4.3539565E+006	5.8618561E+002	-12.743255
4.2547040E+006	5.8523718E+002	-12.576676
4.1577253E+006	5.8502344E+002	-13.639871
4.0629640E+006	5.8782697E+002	-12.16157
3.9703365E+006	5.8945483E+002	-12.976506
3.8798248E+006	5.8878094E+002	-12.907811
3.7913915E+006	5.9008472E+002	-12.570732
3.7049623E+006	5.9164447E+002	-11.463017
3.6205093E+006	5.9229297E+002	-11.092332
3.5379770E+006	5.9247400E+002	-9.8067513
3.4573283E+006	5.9286456E+002	-9.2249241
3.3785258E+006	5.9354303E+002	-8.7701654
3.3015050E+006	5.9330011E+002	-8.7571402
3.2262470E+006	5.9292731E+002	-7.6120391
3.1527055E+006	5.9266479E+002	-7.3860903
3.0808435E+006	5.9246576E+002	-7.628726
3.0106145E+006	5.9232629E+002	-7.5117478
2.9419908E+006	5.9124310E+002	-8.0980158
2.8749258E+006	5.9100500E+002	-9.1943359
2.8093918E+006	5.9142224E+002	-8.0083456
2.7453515E+006	5.9146588E+002	-8.1613607
2.6827680E+006	5.9133203E+002	-8.3700695
2.6216133E+006	5.9087476E+002	-8.660078
2.5618598E+006	5.9126862E+002	-10.357897
2.5034610E+006	5.9114740E+002	-9.2808208
2.4463980E+006	5.9109760E+002	-9.3719463
2.3906250E+006	5.9103064E+002	-9.7311382
2.3361323E+006	5.9211212E+002	-9.3220568
2.2828830E+006	5.9171735E+002	-10.92505
2.2308400E+006	5.9123535E+002	-10.954357
2.1799938E+006	5.9098529E+002	-10.410392
2.1302980E+006	5.9059741E+002	-11.276879
2.0817436E+006	5.9171039E+002	-11.908953
2.0342841E+006	5.9152246E+002	-12.418725
1.9879101E+006	5.9127631E+002	-12.191381
1.9426031E+006	5.9049170E+002	-12.541949
1.8983169E+006	5.9093420E+002	-12.826325
1.8550419E+006	5.9106396E+002	-13.229208
1.8127598E+006	5.9072723E+002	-13.792288
1.7714611E+006	5.9018848E+002	-13.461392
1.7310626E+006	5.9025397E+002	-13.984299
1.6916011E+006	5.9054663E+002	-14.747746
1.6530396E+006	5.9123358E+002	-14.683984
1.6153596E+006	5.9085107E+002	-15.333724
1.5785333E+006	5.9164783E+002	-16.196138
1.5425513E+006	5.9021869E+002	-15.738269
1.5073950E+006	5.9068750E+002	-16.178183
1.4730274E+006	5.9160101E+002	-16.624548
1.4394485E+006	5.9104279E+002	-16.755219
1.4066398E+006	5.9066022E+002	-17.287935
1.3745731E+006	5.9047699E+002	-17.836157
1.3432396E+006	5.9109515E+002	-18.074917
1.3126206E+006	5.9167944E+002	-18.46883
1.2827068E+006	5.9119446E+002	-18.508543
1.2534609E+006	5.9103131E+002	-19.020824
1.2248924E+006	5.9071954E+002	-19.540131
1.1969734E+006	5.9133618E+002	-20.291302
1.1696853E+006	5.9179163E+002	-20.340168
1.1430189E+006	5.9133575E+002	-20.733215
1.1169649E+006	5.9082782E+002	-21.49468
1.0915046E+006	5.9114813E+002	-21.482471
1.0666196E+006	5.9171234E+002	-21.983612
1.0423100E+006	5.9170593E+002	-22.204666
1.0185478E+006	5.9130597E+002	-23.131529
9.9533294E+005	5.9112659E+002	-23.590425
9.7264700E+005	5.9153986E+002	-24.282139
9.5047138E+005	5.9197455E+002	-24.76795
9.2880606E+005	5.9193561E+002	-25.286072
9.0763250E+005	5.9164429E+002	-26.050116
8.8694144E+005	5.9171979E+002	-26.772821
8.6672356E+005	5.9189990E+002	-27.091063
8.4696963E+005	5.9222119E+002	-27.465025
8.2766106E+005	5.9247998E+002	-28.254728
8.0879788E+005	5.9207019E+002	-28.659349
7.9036150E+005	5.9191748E+002	-29.338381
7.7234263E+005	5.9217755E+002	-29.71703
7.5474131E+005	5.9301831E+002	-30.418324
7.3753900E+005	5.9275140E+002	-31.212873
7.2072631E+005	5.9261725E+002	-31.916325
7.0429406E+005	5.9250922E+002	-32.576969
6.8824225E+005	5.9287128E+002	-33.236656
6.7255231E+005	5.9316382E+002	-33.752628
6.5722425E+005	5.9289319E+002	-34.472687
6.4223944E+005	5.9297144E+002	-35.519661
6.2759800E+005	5.9296362E+002	-36.279633
6.1329050E+005	5.9335034E+002	-36.986858
5.9931713E+005	5.9365802E+002	-37.679653
5.8564988E+005	5.9342578E+002	-38.693283
5.7229813E+005	5.9328796E+002	-39.636734
5.5925250E+005	5.9363629E+002	-40.487076
5.4650388E+005	5.9397748E+002	-41.133041
5.3405213E+005	5.9418066E+002	-41.73431
5.2187872E+005	5.9428699E+002	-43.09005
5.0998366E+005	5.9412274E+002	-43.928291
4.9835772E+005	5.9416467E+002	-44.848446
4.8699153E+005	5.9463965E+002	-45.648602
4.7589444E+005	5.9467096E+002	-46.748772
4.6504788E+005	5.9473608E+002	-48.006485
4.5444253E+005	5.9497229E+002	-49.041702
4.4408775E+005	5.9521735E+002	-50.14138
4.3396491E+005	5.9582849E+002	-50.811382
4.2407400E+005	5.9596741E+002	-51.865513
4.1440581E+005	5.9603638E+002	-53.349804
4.0496028E+005	5.9621265E+002	-54.422775
3.9572819E+005	5.9641125E+002	-55.312233
3.8670947E+005	5.9690033E+002	-56.36615
3.7789491E+005	5.9723358E+002	-57.868282
3.6927516E+005	5.9733215E+002	-59.175098
3.6085956E+005	5.9714563E+002	-60.432987
3.5263881E+005	5.9787427E+002	-61.655579
3.4459434E+005	5.9851221E+002	-62.629044
3.3674472E+005	5.9840845E+002	-64.309685
3.2906213E+005	5.9850317E+002	-65.716629
3.2156509E+005	5.9869379E+002	-67.04879
3.1423506E+005	5.9904382E+002	-68.376762
3.0707206E+005	5.9955634E+002	-69.615044
3.0006681E+005	5.9969440E+002	-71.207962
2.9322853E+005	5.9984546E+002	-73.122375
2.8654803E+005	6.0030310E+002	-74.883133
2.8001597E+005	6.0085669E+002	-76.073181
2.7363234E+005	6.0144275E+002	-77.653397
2.6739719E+005	6.0150531E+002	-79.423843
2.6130122E+005	6.0170160E+002	-80.964043
2.5536297E+005	6.0185632E+002	-83.009407
2.4952680E+005	6.0242792E+002	-84.529228
2.4383906E+005	6.0302545E+002	-86.177292
2.3828125E+005	6.0311896E+002	-88.103607
2.3284405E+005	6.0351746E+002	-90.017601
2.2753675E+005	6.0403882E+002	-91.93103
2.2235006E+005	6.0474976E+002	-93.85537
2.1728400E+005	6.0512842E+002	-96.047127
2.1232928E+005	6.0570557E+002	-98.172234
2.0748591E+005	6.0592670E+002	-100.15568
2.0276314E+005	6.0676880E+002	-102.33451
1.9813316E+005	6.0713177E+002	-104.23508
1.9362381E+005	6.0754901E+002	-106.723
1.8920723E+005	6.0823322E+002	-109.28852
1.8489275E+005	6.0877637E+002	-111.46785
1.8068030E+005	6.0948712E+002	-113.83376
1.7656064E+005	6.1019049E+002	-116.04267
1.7253377E+005	6.1096198E+002	-118.66555
1.6859969E+005	6.1144830E+002	-121.35699
1.6475839E+005	6.1224896E+002	-123.80707
1.6100059E+005	6.1311810E+002	-126.4257
