L,0
R,1.9409853533124313
tau,gamma
3.162218842897899e-07,2.8831470163055794e-08
3.2491832447563926e-07,6.333642047751488e-08
3.3385392607207826e-07,1.365499086983976e-07
3.4303526627380876e-07,2.889220441274564e-07
3.524691031554247e-07,5.999589508914028e-07
3.6216238064580265e-07,1.2226840768224031e-06
3.721222336392937e-07,2.445452049938597e-06
3.82355993247478e-07,4.800169721531465e-06
3.928711921953488e-07,9.247131135103988e-06
4.036755703658969e-07,1.748279777394636e-05
4.147770804971772e-07,3.2439111391354e-05
4.2618389403605095e-07,5.9072013103728524e-05
4.3790440715291165e-07,0.00010557236170714794
4.4994724692182383e-07,0.00018517200580282932
4.623212776706172e-07,0.00031875588636027337
4.750356075056248e-07,0.0005385180358264732
4.880995950158488e-07,0.0008929004955167759
5.015228561615027e-07,0.0014530098279287237
5.153152713519959e-07,0.0023205929472920085
5.294869927185682e-07,0.0036374495197386324
5.440484515869321e-07,0.005595845614787084
5.590103661554188e-07,0.008449070827813003
5.743837493842826e-07,0.012520771444004816
5.901799171019689e-07,0.01821115141632968
6.064104963343137e-07,0.02599765514339225
6.23087433862805e-07,0.03642746057896404
6.402230050182047e-07,0.05009916856284745
6.578298227160061e-07,0.06763161946913912
6.759208467403745e-07,0.08961890329699392
6.945093932834074e-07,0.11657237015413816
7.136091447467337e-07,0.14885268624219913
7.332341598126675e-07,0.18659746164071084
7.533988837923301e-07,0.22965230818172033
7.741181592583553e-07,0.2775148837172026
7.954072369700065e-07,0.32930204839611
8.172817870987457e-07,0.38374930355453235
8.397579107625195e-07,0.43924902163242624
8.628521518772414e-07,0.4939297258382531
8.865815093342203e-07,0.5457733002753887
9.109634495124638e-07,0.5927612675318703
9.36015919135092e-07,0.6330361140603386
9.617573584793139e-07,0.6650600426103717
9.882067149496937e-07,0.6877522696184881
1.0153834570246955e-06,0.7005874833677247
1.0433075885867734e-06,0.7036422766870039
1.0719996636465532e-06,0.6975827116120268
1.1014808014719465e-06,0.683593703367147
1.1317727021333314e-06,0.6632584412055187
1.1628976624762404e-06,0.6384024075703789
1.1948785925333168e-06,0.6109207498661381
1.2277390323876163e-06,0.5826092265396186
1.261503169499667e-06,0.5550175895678648
1.2961958565110431e-06,0.5293404350399555
1.3318426295375551e-06,0.5063549674514982
1.368469726965523e-06,0.4864087030991548
1.4061041087649663e-06,0.4694538424035305
1.444773476333928e-06,0.45511971475058705
1.4845062928885391e-06,0.4428109622520729
1.5253318044138306e-06,0.4318173156267873
1.5672800611907158e-06,0.42142096594964695
1.6103819399149882e-06,0.4109894252758497
1.6546691664246146e-06,0.40004496707724896
1.7001743390520536e-06,0.3883056867698309
1.7469309526187912e-06,0.37569732448452664
1.7949734230897343e-06,0.3623386898721912
1.8443371129056614e-06,0.3485063798009891
1.8950583570123083e-06,0.3345862081294125
1.9471744896052972e-06,0.3210192862460308
2.00072387161058e-06,0.308250100712385
2.055745918920619e-06,0.29668247443750906
2.112281131407095e-06,0.2866473057981898
2.1703711227314973e-06,0.2783838178186808
2.230058650975534e-06,0.27203404473446924
2.2913876501139116e-06,0.267648684325402
2.3544032623526533e-06,0.2652013956869014
2.4191518713567504e-06,0.2646081610990123
2.4856811363916146e-06,0.2657484028647305
2.554040027403453e-06,0.268485031451965
2.6242788610643918e-06,0.2726813458110184
2.696449337808883e-06,0.2782135521461725
2.7706045798886455e-06,0.2849784762070291
2.846799170474165e-06,0.29289671614419666
2.9250891938315194e-06,0.30191196244264157
3.0055322766041162e-06,0.31198748521848285
3.088187630229727e-06,0.32310087723360315
3.1731160945239986e-06,0.3352380830222922
3.26038018246263e-06,0.3483875862628461
3.3500441261950356e-06,0.36253541069564355
3.4421739243234693e-06,0.37766134787459077
3.536837390482367e-06,0.3937365839176328
3.6341042032536764e-06,0.4107226797509782
3.7340459574549045e-06,0.42857168700122505
3.8367362168376505e-06,0.4472270748857269
3.942250568235398e-06,0.4666251154094624
4.050666677200431e-06,0.4866964239953776
4.162064345170826e-06,0.5073674606951257
4.276525568209599e-06,0.5285619268165314
4.3941345973592335e-06,0.5502020994691053
4.514978000656036e-06,0.5722101961999908
4.639144726849942e-06,0.5945098394892325
4.7667261708766845e-06,0.6170276110086991
4.89781624113053e-06,0.6396945868564141
5.032511428587069e-06,0.6624476747632023
5.170910877826971e-06,0.6852305684232642
5.313116460012961e-06,0.7079942010196181
5.459232847873744e-06,0.7306966961099092
5.609367592750068e-06,0.7533029335296402
5.763631203759637e-06,0.775783923102225
5.922137229139137e-06,0.7981161816000636
6.0850023398232655e-06,0.8202812430147801
6.252346415322265e-06,0.8422653335987863
6.424292631961186e-06,0.8640591599414043
6.600967553545819e-06,0.8856577294892529
6.782501224522055e-06,0.9070601586589437
6.969027265697159e-06,0.9282695003438568
7.160682972593615e-06,0.9492926941214584
7.357609416507671e-06,0.9701407634136237
7.5599515483471756e-06,0.9908293329250185
7.767858305325043e-06,1.0113794318281657
7.98148272058691e-06,1.0318184290399348
8.200982035853674e-06,1.0521808718406325
8.426517817161805e-06,1.0725090062994518
8.658256073786657e-06,1.0928528495229972
8.896367380436296e-06,1.1132698233143248
9.141027002805778e-06,1.1338240881376724
9.392415026584311e-06,1.1545857822725472
9.650716490010259e-06,1.1756303506395966
9.916121520071534e-06,1.197038058087358
1.0188825472451657e-05,1.2188936707929228
1.0469029075324489e-05,1.2412862111779925
1.075693857710345e-05,1.2643086802525478
1.1052765898254025e-05,1.2880576939705861
1.1356728787281287e-05,1.3126330608281334
1.1669050981007127e-05,1.3381373869277964
1.1989962369255509e-05,1.3646757958747355
1.2319699164066525e-05,1.3923557908914344
1.2658504073564127e-05,1.4212871970032417
1.3006626480605376e-05,1.4515820516132967
1.3364322626342755e-05,1.4833543030778782
1.3731855798834626e-05,1.5167192386262323
1.4109496526842677e-05,1.5517926674740639
1.4497522778959027e-05,1.5886899811983195
1.4896220168209506e-05,1.627525253703951
1.5305882162283774e-05,1.668410508620061
1.572681029954697e-05,1.7114551931084163
1.615931441099194e-05,1.7567658026397845
1.6603712848295363e-05,1.8044455519008369
1.706033271814566e-05,1.8545940069226396
1.752951012301521e-05,1.9073066666113616
1.801159040855402e-05,1.9626745598544968
1.850692841778701e-05,2.0207839540622756
1.9015888752301964e-05,2.081716225760398
1.953884604062048e-05,2.145547841837989
2.007618521394936e-05,2.2123502977000413
2.062830178951548e-05,2.2821898210666616
2.1195602161692674e-05,2.3551267138347063
2.177850390113491e-05,2.4312143516789044
2.2377436062135957e-05,2.5104980233762193
2.2992839498441767e-05,2.5930138819450708
2.3625167187748026e-05,2.6787882382339596
2.4274884565121758e-05,2.767837259665309
2.4942469865592363e-05,2.8601669173266746
