freq/Hz        Re(Z)/Ohm        -Im(Z)/Ohm
1,0000186E+006        2,8207691E+000        3,3602613E-001
7,9201306E+005        2,8452137E+000        3,2340956E-001
6,2729181E+005        2,8789856E+000        3,2401234E-001
4,9682675E+005        2,9066243E+000        3,1623098E-001
3,9349206E+005        2,9395645E+000        3,2179484E-001
3,1165566E+005        2,9707251E+000        3,3045560E-001
2,4683603E+005        3,0063298E+000        3,4474701E-001
1,9549808E+005        3,0472622E+000        3,6372989E-001
1,5483967E+005        3,0863266E+000        3,9089262E-001
1,2263398E+005        3,1274800E+000        4,2185906E-001
9,7127375E+004        3,1787066E+000        4,5876470E-001
7,6928070E+004        3,2233119E+000        5,0803280E-001
6,0922652E+004        3,2843022E+000        5,6376058E-001
4,8257500E+004        3,3459167E+000        6,2908059E-001
3,8218156E+004        3,4163585E+000        7,1274072E-001
3,0266479E+004        3,4982359E+000        8,0977863E-001
2,3975656E+004        3,5954130E+000        9,2112833E-001
1,8983818E+004        3,7085700E+000        1,0450131E+000
1,5040457E+004        3,8427708E+000        1,1865821E+000
1,1913598E+004        4,0025759E+000        1,3430854E+000
9,4374268E+003        4,2041411E+000        1,5117038E+000
7,4706152E+003        4,4205709E+000        1,6924343E+000
5,9169902E+003        4,6689711E+000        1,8856812E+000
4,6864971E+003        4,9592376E+000        2,0891128E+000
3,7111863E+003        5,2936196E+000        2,2989318E+000
2,9409380E+003        5,6826463E+000        2,5093677E+000
2,3292527E+003        6,1323242E+000        2,7035851E+000
1,8444061E+003        6,6432462E+000        2,8535690E+000
1,4604702E+003        7,2006340E+000        2,9456990E+000
1,1568517E+003        7,7767992E+000        2,9579611E+000
9,1646613E+002        8,3394461E+000        2,8920496E+000
7,2569403E+002        8,8571892E+000        2,7534783E+000
5,7481604E+002        9,3136539E+000        2,5688453E+000
4,5514554E+002        9,6971912E+000        2,3717549E+000
3,6057681E+002        1,0017738E+001        2,1882656E+000
2,8563962E+002        1,0280811E+001        2,0249057E+000
2,2623093E+002        1,0505869E+001        1,8949808E+000
1,7914027E+002        1,0710379E+001        1,8063773E+000
1,4186128E+002        1,0907477E+001        1,7559602E+000
1,1233688E+002        1,1107111E+001        1,7378337E+000
8,9003143E+001        1,1305793E+001        1,7618866E+000
7,0473549E+001        1,1518554E+001        1,7930542E+000
5,5839867E+001        1,1744053E+001        1,8572806E+000
4,4221729E+001        1,2004346E+001        1,9449860E+000
3,5011173E+001        1,2282819E+001        2,0358057E+000
2,7736723E+001        1,2593387E+001        2,1508813E+000
2,1960661E+001        1,2939338E+001        2,2533135E+000
1,7399788E+001        1,3322201E+001        2,3506002E+000
1,3786777E+001        1,3747283E+001        2,4557512E+000
1,0911301E+001        1,4171633E+001        2,5003982E+000
8,6421518E+000        1,4618043E+001        2,5332134E+000
6,8470612E+000        1,5056718E+001        2,5235777E+000
5,4215789E+000        1,5479776E+001        2,4689929E+000
4,2925849E+000        1,5878122E+001        2,4301870E+000
3,4026577E+000        1,6288942E+001        2,3704665E+000
2,6930346E+000        1,6651558E+001        2,2920816E+000
2,1345615E+000        1,7020367E+001        2,2180064E+000
1,6891882E+000        1,7341372E+001        2,1698689E+000
1,3382137E+000        1,7630857E+001        2,1027157E+000
1,0603294E+000        1,7924517E+001        2,0377231E+000
8,3950907E-001        1,8195545E+001        2,0000653E+000
6,6478032E-001        1,8425810E+001        1,9610933E+000
5,2641332E-001        1,8670090E+001        1,9275219E+000
4,1728988E-001        1,8929483E+001        1,9337560E+000
3,3019856E-001        1,9178303E+001        1,9848573E+000
2,6168153E-001        1,9395916E+001        2,0384266E+000
2,0718426E-001        1,9608414E+001        2,0708110E+000
1,6412809E-001        1,9853279E+001        2,0921636E+000
1,3006553E-001        2,0115063E+001        2,1164131E+000
1,0297224E-001        2,0403513E+001        2,1429589E+000
8,1529468E-002        2,0727045E+001        2,1636577E+000
6,4577833E-002        2,1116491E+001        2,2337554E+000
5,1141009E-002        2,1516212E+001        2,3933907E+000
4,0502772E-002        2,1839258E+001        2,6578169E+000
3,2105520E-002        2,2039473E+001        2,9165430E+000
2,5420561E-002        2,2142248E+001        3,0901244E+000
2,0122826E-002        2,2318573E+001        3,1483114E+000
1,5950948E-002        2,2552111E+001        3,1280558E+000
1,2626052E-002        2,2894190E+001        3,0823796E+000
9,9972636E-003        2,3423859E+001        3,1153576E+000
