freq/Hz        Re(Z)/Ohm        -Im(Z)/Ohm
1,0000186E+006        2,5557818E+000        3,0103004E-001
7,9201306E+005        2,5792131E+000        2,8767234E-001
6,2729181E+005        2,6131430E+000        2,8950676E-001
4,9682675E+005        2,6369026E+000        2,8542450E-001
3,9349206E+005        2,6639373E+000        2,9193687E-001
3,1165566E+005        2,6943364E+000        3,0123156E-001
2,4683603E+005        2,7270083E+000        3,1735533E-001
1,9549808E+005        2,7624938E+000        3,3714801E-001
1,5483967E+005        2,7985013E+000        3,6432961E-001
1,2263398E+005        2,8386767E+000        3,9508364E-001
9,7127375E+004        2,8823934E+000        4,3489903E-001
7,6928070E+004        2,9303622E+000        4,7934428E-001
6,0922652E+004        2,9794843E+000        5,3647107E-001
4,8257500E+004        3,0396237E+000        6,0465920E-001
3,8218156E+004        3,1065521E+000        6,8520117E-001
3,0266479E+004        3,1814649E+000        7,8018093E-001
2,3975656E+004        3,2770121E+000        8,9353371E-001
1,8983818E+004        3,3888209E+000        1,0178519E+000
1,5040457E+004        3,5174029E+000        1,1572419E+000
1,1913598E+004        3,6758988E+000        1,3103198E+000
9,4374268E+003        3,8554783E+000        1,4753942E+000
7,4706152E+003        4,0873747E+000        1,6619366E+000
5,9169902E+003        4,3358140E+000        1,8533704E+000
4,6864971E+003        4,6269264E+000        2,0513651E+000
3,7111863E+003        4,9632292E+000        2,2564604E+000
2,9409380E+003        5,3509407E+000        2,4472702E+000
2,3292527E+003        5,8011050E+000        2,6194813E+000
1,8444061E+003        6,3020186E+000        2,7517982E+000
1,4604702E+003        6,8395195E+000        2,8147950E+000
1,1568517E+003        7,3819475E+000        2,7993281E+000
9,1646613E+002        7,9057708E+000        2,7165151E+000
7,2569403E+002        8,3838167E+000        2,5732067E+000
5,7481604E+002        8,7910852E+000        2,3945944E+000
4,5514554E+002        9,1383743E+000        2,2138364E+000
3,6057681E+002        9,4291010E+000        2,0472970E+000
2,8563962E+002        9,6763105E+000        1,9022102E+000
2,2623093E+002        9,8887043E+000        1,7939947E+000
1,7914027E+002        1,0082210E+001        1,7241300E+000
1,4186128E+002        1,0270617E+001        1,6870526E+000
1,1233688E+002        1,0460709E+001        1,6853876E+000
8,9003143E+001        1,0664624E+001        1,7109317E+000
7,0473549E+001        1,0881119E+001        1,7566835E+000
5,5839867E+001        1,1116555E+001        1,8254529E+000
4,4221729E+001        1,1377385E+001        1,9116490E+000
3,5011173E+001        1,1663791E+001        1,9854331E+000
2,7736723E+001        1,1977858E+001        2,0766799E+000
2,1960661E+001        1,2314133E+001        2,1642227E+000
1,7399788E+001        1,2678214E+001        2,2367537E+000
1,3786777E+001        1,3061729E+001        2,2886884E+000
1,0911301E+001        1,3481936E+001        2,3230679E+000
8,6421518E+000        1,3883167E+001        2,3275051E+000
6,8470612E+000        1,4273279E+001        2,2966015E+000
5,4215789E+000        1,4661888E+001        2,2547548E+000
4,2925849E+000        1,5018819E+001        2,1814055E+000
3,4026577E+000        1,5366247E+001        2,1222718E+000
2,6930346E+000        1,5697473E+001        2,0447025E+000
2,1345615E+000        1,6013973E+001        1,9849008E+000
1,6891882E+000        1,6298204E+001        1,9095390E+000
1,3382137E+000        1,6568949E+001        1,8389091E+000
1,0603294E+000        1,6816938E+001        1,8045045E+000
8,3950907E-001        1,7023510E+001        1,7792059E+000
6,6478032E-001        1,7226892E+001        1,7384424E+000
5,2641332E-001        1,7446810E+001        1,7172531E+000
4,1728988E-001        1,7650955E+001        1,7159917E+000
3,3019856E-001        1,7861324E+001        1,7170044E+000
2,6168153E-001        1,8092007E+001        1,7286854E+000
2,0718426E-001        1,8360769E+001        1,7717434E+000
1,6412809E-001        1,8617432E+001        1,8649420E+000
1,3006553E-001        1,8827047E+001        1,9675260E+000
1,0297224E-001        1,9018633E+001        2,0514061E+000
8,1529468E-002        1,9217316E+001        2,0936856E+000
6,4577833E-002        1,9443424E+001        2,1162801E+000
5,1141009E-002        1,9710178E+001        2,1232765E+000
4,0502772E-002        2,0029575E+001        2,1402912E+000
3,2105520E-002        2,0434908E+001        2,2104859E+000
2,5420561E-002        2,0857319E+001        2,4198012E+000
2,0122826E-002        2,1213610E+001        2,7618599E+000
1,5950948E-002        2,1453838E+001        3,1652095E+000
1,2626052E-002        2,1553499E+001        3,4550054E+000
9,9972636E-003        2,1693399E+001        3,6032846E+000
