freq/Hz        Re(Z)/Ohm        -Im(Z)/Ohm
1,0000186E+006        1,3899567E+002        3,2540161E+001
7,9201306E+005        1,4295279E+002        2,8711668E+001
6,2729181E+005        1,4622282E+002        2,5325993E+001
4,9682675E+005        1,4891438E+002        2,2409513E+001
3,9349206E+005        1,5128296E+002        1,9798538E+001
3,1165566E+005        1,5326369E+002        1,7662706E+001
2,4683603E+005        1,5506905E+002        1,5738687E+001
1,9549808E+005        1,5668562E+002        1,4172682E+001
1,5483967E+005        1,5801054E+002        1,3030064E+001
1,2263398E+005        1,5929747E+002        1,1878226E+001
9,7127375E+004        1,6066220E+002        1,1069727E+001
7,6928070E+004        1,6186800E+002        1,0367642E+001
6,0922652E+004        1,6296379E+002        9,7811098E+000
4,8257500E+004        1,6424808E+002        9,4968262E+000
3,8218156E+004        1,6536234E+002        9,2022228E+000
3,0266479E+004        1,6637202E+002        8,8614893E+000
2,3975656E+004        1,6770940E+002        8,8179331E+000
1,8983818E+004        1,6876746E+002        8,7477331E+000
1,5040457E+004        1,6978828E+002        8,5881577E+000
1,1913598E+004        1,7118727E+002        8,6377068E+000
9,4374268E+003        1,7232518E+002        8,3826656E+000
7,4706152E+003        1,7343292E+002        8,4367809E+000
5,9169902E+003        1,7469829E+002        8,4011755E+000
4,6864971E+003        1,7579729E+002        8,4419899E+000
3,7111863E+003        1,7707130E+002        8,4440823E+000
2,9409380E+003        1,7825912E+002        8,4104052E+000
2,3292527E+003        1,7940678E+002        8,3790417E+000
1,8444061E+003        1,8063887E+002        8,4451303E+000
1,4604702E+003        1,8191457E+002        8,6060486E+000
1,1568517E+003        1,8318181E+002        8,5177584E+000
9,1646613E+002        1,8421980E+002        8,6243830E+000
7,2569403E+002        1,8559822E+002        8,6680527E+000
5,7481604E+002        1,8679463E+002        8,7218637E+000
4,5514554E+002        1,8811937E+002        8,7358389E+000
3,6057681E+002        1,8924309E+002        8,8111601E+000
2,8563962E+002        1,9055830E+002        8,8304281E+000
2,2623093E+002        1,9206598E+002        8,9564381E+000
1,7914027E+002        1,9339114E+002        9,0359221E+000
1,4186128E+002        1,9463881E+002        9,1056643E+000
1,1233688E+002        1,9606573E+002        9,1150742E+000
8,9003143E+001        1,9720317E+002        9,0145121E+000
7,0473549E+001        1,9862619E+002        9,2062473E+000
5,5839867E+001        1,9976949E+002        9,2610006E+000
4,4221729E+001        2,0119589E+002        9,2683201E+000
3,5011173E+001        2,0229927E+002        9,2663641E+000
2,7736723E+001        2,0379948E+002        9,3431835E+000
2,1960661E+001        2,0518340E+002        9,3296394E+000
1,7399788E+001        2,0649536E+002        9,1574116E+000
1,3786777E+001        2,0779272E+002        8,9565659E+000
1,0911301E+001        2,0921370E+002        9,2449150E+000
8,6421518E+000        2,1107689E+002        8,6996317E+000
6,8470612E+000        2,1154459E+002        8,9962702E+000
5,4215789E+000        2,1347792E+002        7,7951584E+000
4,2925849E+000        2,1532585E+002        8,8352585E+000
3,4026577E+000        2,1481860E+002        8,9261408E+000
2,6930346E+000        2,1555440E+002        7,1881137E+000
2,1345615E+000        2,1814716E+002        5,9015956E+000
1,6891882E+000        2,2120749E+002        6,9418521E+000
1,3382137E+000        2,2217299E+002        9,5355940E+000
1,0603294E+000        2,2041083E+002        1,1192898E+001
8,3950907E-001        2,1789224E+002        1,0150757E+001
6,6478032E-001        2,1666133E+002        6,4714689E+000
5,2641332E-001        2,1874814E+002        1,5074158E+000
4,1728988E-001        2,2475713E+002        -1,8952651E+000
3,3019856E-001        2,3322684E+002        -4,8727456E-001
2,6168153E-001        2,3958051E+002        7,7173772E+000
2,0718426E-001        2,3783942E+002        1,9651854E+001
1,6412809E-001        2,2704469E+002        2,7256643E+001
1,3006553E-001        2,1331801E+002        2,5425184E+001
1,0297224E-001        2,0327388E+002        1,5327586E+001
8,1529468E-002        1,9995711E+002        4,4368270E-001
6,4577833E-002        2,0546776E+002        -1,6417711E+001
5,1141009E-002        2,2424867E+002        -3,1835951E+001
4,0502772E-002        2,5851404E+002        -3,3569683E+001
3,2105520E-002        2,9306146E+002        -6,8839628E-001
2,5420561E-002        2,7986707E+002        4,7609783E+001
2,0122826E-002        2,4753679E+002        6,2853317E+001
1,5950948E-002        2,2357848E+002        5,3964886E+001
1,2626052E-002        2,1472691E+002        3,4970726E+001
9,9972636E-003        2,1395837E+002        1,0524186E+001
