freq/Hz        Re(Z)/Ohm        -Im(Z)/Ohm
1,0000186E+006        1,2217854E+002        2,7008326E+001
7,9201306E+005        1,2550376E+002        2,4124674E+001
6,2729181E+005        1,2823955E+002        2,1681118E+001
4,9682675E+005        1,3076703E+002        1,9515869E+001
3,9349206E+005        1,3280975E+002        1,7674141E+001
3,1165566E+005        1,3476112E+002        1,6017387E+001
2,4683603E+005        1,3654547E+002        1,4667244E+001
1,9549808E+005        1,3812659E+002        1,3603337E+001
1,5483967E+005        1,3965521E+002        1,2625134E+001
1,2263398E+005        1,4111778E+002        1,1900948E+001
9,7127375E+004        1,4253915E+002        1,1243316E+001
7,6928070E+004        1,4379831E+002        1,0718662E+001
6,0922652E+004        1,4522331E+002        1,0322527E+001
4,8257500E+004        1,4650288E+002        9,9562359E+000
3,8218156E+004        1,4772049E+002        9,6237354E+000
3,0266479E+004        1,4903629E+002        9,4986858E+000
2,3975656E+004        1,5035733E+002        9,3875160E+000
1,8983818E+004        1,5167677E+002        9,2367916E+000
1,5040457E+004        1,5284291E+002        9,1888428E+000
1,1913598E+004        1,5412343E+002        9,0437880E+000
9,4374268E+003        1,5528848E+002        9,0915060E+000
7,4706152E+003        1,5662904E+002        8,9157667E+000
5,9169902E+003        1,5799896E+002        8,9052029E+000
4,6864971E+003        1,5923444E+002        9,0095453E+000
3,7111863E+003        1,6051765E+002        8,8666477E+000
2,9409380E+003        1,6161452E+002        8,8614407E+000
2,3292527E+003        1,6294499E+002        9,0105648E+000
1,8444061E+003        1,6429764E+002        8,9584255E+000
1,4604702E+003        1,6552380E+002        9,0261288E+000
1,1568517E+003        1,6677943E+002        8,9987469E+000
9,1646613E+002        1,6812843E+002        9,1913977E+000
7,2569403E+002        1,6948698E+002        9,2490721E+000
5,7481604E+002        1,7073882E+002        9,2041483E+000
4,5514554E+002        1,7221120E+002        9,3003092E+000
3,6057681E+002        1,7350180E+002        9,4714937E+000
2,8563962E+002        1,7492195E+002        9,5416651E+000
2,2623093E+002        1,7629927E+002        9,5391788E+000
1,7914027E+002        1,7776979E+002        9,5690088E+000
1,4186128E+002        1,7916074E+002        9,7229652E+000
1,1233688E+002        1,8049551E+002        9,7862015E+000
8,9003143E+001        1,8201624E+002        9,7961454E+000
7,0473549E+001        1,8345004E+002        9,7665939E+000
5,5839867E+001        1,8493260E+002        9,8375387E+000
4,4221729E+001        1,8616550E+002        9,9087124E+000
3,5011173E+001        1,8753148E+002        9,9800329E+000
2,7736723E+001        1,8902669E+002        9,9453678E+000
2,1960661E+001        1,9045348E+002        1,0024313E+001
1,7399788E+001        1,9190424E+002        9,9016924E+000
1,3786777E+001        1,9339772E+002        9,7680159E+000
1,0911301E+001        1,9493913E+002        1,0038459E+001
8,6421518E+000        1,9683121E+002        9,6134033E+000
6,8470612E+000        1,9749953E+002        9,6810112E+000
5,4215789E+000        1,9953795E+002        8,7230206E+000
4,2925849E+000        2,0126456E+002        9,7196550E+000
3,4026577E+000        2,0117442E+002        9,4622259E+000
2,6930346E+000        2,0229198E+002        7,8982229E+000
2,1345615E+000        2,0491042E+002        7,0169191E+000
1,6891882E+000        2,0758467E+002        8,0960350E+000
1,3382137E+000        2,0830055E+002        1,0253223E+001
1,0603294E+000        2,0680986E+002        1,1148835E+001
8,3950907E-001        2,0506844E+002        9,7961502E+000
6,6478032E-001        2,0474617E+002        6,3530326E+000
5,2641332E-001        2,0728682E+002        2,2861972E+000
4,1728988E-001        2,1296300E+002        1,1612780E-001
3,3019856E-001        2,2000566E+002        2,4142683E+000
2,6168153E-001        2,2417090E+002        1,0076117E+001
2,0718426E-001        2,2092917E+002        1,9548653E+001
1,6412809E-001        2,1102516E+002        2,4281712E+001
1,3006553E-001        1,9982076E+002        2,1160656E+001
1,0297224E-001        1,9207603E+002        1,1593613E+001
8,1529468E-002        1,9044106E+002        -1,6680959E+000
6,4577833E-002        1,9687846E+002        -1,5980957E+001
5,1141009E-002        2,1523328E+002        -2,7486851E+001
4,0502772E-002        2,4581372E+002        -2,3692797E+001
3,2105520E-002        2,6964865E+002        1,2289274E+001
2,5420561E-002        2,4728745E+002        5,4903477E+001
2,0122826E-002        2,0956165E+002        6,4167389E+001
1,5950948E-002        1,8485744E+002        4,9540325E+001
1,2626052E-002        1,7830524E+002        2,7595116E+001
9,9972636E-003        1,8240176E+002        4,8129988E+000
