freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	P/W	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	
5,7481604E+002	8,7910852E+000	2,3945944E+000	9,1113806E+000	-1,5237075E+001	1,590024910604623E+004	2,8114135E+000	-3,9747399E-003	1,1562700E+002	7,9864693E+000	2,000000000000000E+000	38	1,4640422E-002	1,6068281E-003	0	2,498943605629417E-004	-1,1174638E-005	1,0589467E-001	2,8844537E-002	1,0975285E-001	1,5237075E+001	7,9864697E+003	2,9320094E+004	3,0388346E+004	-7,4762924E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,4762924E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,4762924E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,5237075E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,5237075E+001	3,6712210E+000	1,5237075E+001	9,677458545710228E-007
4,5514554E+002	9,1383743E+000	2,2138364E+000	9,4027100E+000	-1,3617951E+001	1,590071096724151E+004	2,8114154E+000	-5,5186693E-003	1,5795171E+002	8,7560720E+000	2,000000000000000E+000	38	1,4634714E-002	1,5564357E-003	0	2,483508717991386E-004	-1,5515272E-005	1,0336246E-001	2,5040293E-002	1,0635231E-001	1,3617951E+001	8,7560713E+003	3,6143711E+004	3,7189199E+004	-7,6382050E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,6382050E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,6382050E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,3617951E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,3617951E+001	4,1278453E+000	1,3617951E+001	-1,543488763803094E-006
3,6057681E+002	9,4291010E+000	2,0472970E+000	9,6488018E+000	-1,2250222E+001	1,590117272547673E+004	2,8114192E+000	-4,1686706E-003	2,1559637E+002	9,7063599E+000	2,000000000000000E+000	38	1,4632964E-002	1,5165575E-003	0	2,470713831094262E-004	-1,1719881E-005	1,0127996E-001	2,1990446E-002	1,0363981E-001	1,2250222E+001	9,7063594E+003	4,4703949E+004	4,5745563E+004	-7,7749779E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,7749779E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,7749779E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,2250222E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,2250222E+001	4,6056342E+000	1,2250222E+001	-1,279488689712367E-006
2,8563962E+002	9,6763105E+000	1,9022102E+000	9,8615103E+000	-1,1121629E+001	1,590163260472525E+004	2,8114257E+000	-5,3508556E-003	2,9291605E+002	1,0898665E+001	2,000000000000000E+000	38	1,4627551E-002	1,4832972E-003	0	2,451567286369553E-004	-1,5043533E-005	9,9499963E-002	1,9560127E-002	1,0140435E-001	1,1121629E+001	1,0898665E+004	5,5440180E+004	5,6501277E+004	-7,8878372E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,8878372E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,8878372E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,1121629E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,1121629E+001	5,0868773E+000	1,1121629E+001	-1,914654472470951E-006
2,2623093E+002	9,8887043E+000	1,7939947E+000	1,0050118E+001	-1,0282682E+001	1,590209194490711E+004	2,8114076E+000	-5,3172908E-003	3,9214532E+002	1,2495308E+001	2,000000000000000E+000	38	1,4624865E-002	1,4551933E-003	0	2,459134392459722E-004	-1,4949072E-005	9,7903222E-002	1,7761465E-002	9,9501312E-002	1,0282682E+001	1,2495310E+004	6,8875563E+004	6,9999828E+004	-7,9717316E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9717316E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9717316E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,0282682E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,0282682E+001	5,5121145E+000	1,0282682E+001	7,567106090169192E-007
1,7914027E+002	1,0082210E+001	1,7241300E+000	1,0228566E+001	-9,7041216E+000	1,590255602255580E+004	2,8114257E+000	-4,8753708E-003	5,1529614E+002	1,4640887E+001	2,000000000000000E+000	38	1,4623889E-002	1,4297105E-003	0	2,466760145787072E-004	-1,3706743E-005	9,6366525E-002	1,6479367E-002	9,7765416E-002	9,7041216E+000	1,4640892E+004	8,5615633E+004	8,6858461E+004	-8,0295876E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0295876E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0295876E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,7041216E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,7041216E+000	5,8477082E+000	9,7041216E+000	7,625753327350298E-007
1,4186128E+002	1,0270617E+001	1,6870526E+000	1,0408252E+001	-9,3281116E+000	1,590301240641746E+004	2,8114204E+000	-8,6326264E-003	6,6500916E+002	1,7471464E+001	2,000000000000000E+000	38	1,4626736E-002	1,4053019E-003	0	2,471895653451534E-004	-2,4269943E-005	9,4807111E-002	1,5573028E-002	9,6077614E-002	9,3281116E+000	1,7471461E+004	1,0636461E+005	1,0778999E+005	-8,0671890E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0671890E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0671890E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,3281116E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,3281116E+000	6,0879054E+000	9,3281116E+000	5,135507664462305E-007
1,1233688E+002	1,0460709E+001	1,6853876E+000	1,0595611E+001	-9,1526127E+000	1,590346486590558E+004	2,8114583E+000	-7,2005829E-003	8,4061664E+002	2,1268927E+001	2,000000000000000E+000	38	1,4620258E-002	1,3798410E-003	0	2,452529350557080E-004	-2,0244139E-005	9,3177088E-002	1,5012321E-002	9,4378702E-002	9,1526127E+000	2,1268926E+004	1,3201003E+005	1,3371244E+005	-8,0847389E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0847389E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0847389E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,1526127E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,1526127E+000	6,2067080E+000	9,1526127E+000	-1,936630289445435E-006
8,9003143E+001	1,0664624E+001	1,7109317E+000	1,0800995E+001	-9,1143293E+000	1,590393130019447E+004	2,8114309E+000	-8,7612905E-003	1,0451583E+003	2,6225267E+001	2,000000000000000E+000	38	1,4618846E-002	1,3534721E-003	0	2,429490075120056E-004	-2,4631763E-005	9,1415122E-002	1,4665780E-002	9,2584066E-002	9,1143293E+000	2,6225258E+004	1,6346802E+005	1,6555831E+005	-8,0885674E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0885674E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0885674E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,1143293E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,1143293E+000	6,2332263E+000	9,1143293E+000	-2,303927543702430E-006
7,0473549E+001	1,0881119E+001	1,7566835E+000	1,1022009E+001	-9,1708879E+000	1,590438970698952E+004	2,8114369E+000	-1,0267922E-002	1,2855841E+003	3,2656227E+001	2,000000000000000E+000	38	1,4621044E-002	1,3265316E-003	0	2,419012107570500E-004	-2,8867615E-005	8,9567825E-002	1,4460122E-002	9,0727560E-002	9,1708879E+000	3,2656236E+004	2,0227678E+005	2,0489589E+005	-8,0829109E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0829109E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0829109E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,1708879E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,1708879E+000	6,1941261E+000	9,1708879E+000	-1,047796754955529E-006
5,5839867E+001	1,1116555E+001	1,8254529E+000	1,1265437E+001	-9,3253326E+000	1,590484502079786E+004	2,8114374E+000	-9,6712355E-003	1,5613674E+003	4,0996830E+001	2,000000000000000E+000	38	1,4616035E-002	1,2974228E-003	0	2,412942284280305E-004	-2,7190074E-005	8,7593950E-002	1,4383829E-002	8,8767081E-002	9,3253326E+000	4,0996836E+004	2,4966055E+005	2,5300420E+005	-8,0674667E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0674667E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0674667E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,3253326E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,3253326E+000	6,0897517E+000	9,3253326E+000	-6,069823290195335E-007
4,4221729E+001	1,1377385E+001	1,9116490E+000	1,1536867E+001	-9,5378513E+000	1,590531459298014E+004	2,8114207E+000	-1,1371787E-002	1,8826787E+003	5,1691216E+001	2,000000000000000E+000	38	1,4623255E-002	1,2675239E-003	0	2,410731643750171E-004	-3,1970878E-005	8,5480429E-002	1,4362577E-002	8,6678647E-002	9,5378513E+000	5,1691207E+004	3,0764588E+005	3,1195828E+005	-8,0462151E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0462151E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0462151E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,5378513E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,5378513E+000	5,9516077E+000	9,5378513E+000	-2,210640530134460E-007
3,5011173E+001	1,1663791E+001	1,9854331E+000	1,1831566E+001	-9,6604042E+000	1,590577600337542E+004	2,8114324E+000	-1,0301484E-002	2,2895928E+003	6,4473953E+001	2,000000000000000E+000	38	1,4619207E-002	1,2356105E-003	0	2,396646943785664E-004	-2,8961926E-005	8,3321154E-002	1,4183089E-002	8,4519669E-002	9,6604042E+000	6,4473930E+004	3,7876406E+005	3,8421231E+005	-8,0339600E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0339600E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0339600E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,6604042E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,6604042E+000	5,8746834E+000	9,6604042E+000	-1,408469996450637E-006
2,7736723E+001	1,1977858E+001	2,0766799E+000	1,2156549E+001	-9,8359690E+000	1,590627139462560E+004	2,8114259E+000	-1,0135530E-002	2,7630925E+003	8,0633217E+001	2,000000000000000E+000	38	1,4621980E-002	1,2028069E-003	0	2,392204621612327E-004	-2,8495293E-005	8,1051037E-002	1,4052351E-002	8,2260191E-002	9,8359690E+000	8,0633203E+004	4,6507563E+005	4,7201381E+005	-8,0164032E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0164032E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0164032E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,8359690E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,8359690E+000	5,7677917E+000	9,8359690E+000	-4,442322173337117E-007
2,1960661E+001	1,2314133E+001	2,1642227E+000	1,2502869E+001	-9,9679976E+000	1,590669617107243E+004	2,8114269E+000	-1,3814472E-002	3,3486736E+003	1,0033614E+002	2,000000000000000E+000	38	1,4617681E-002	1,1691462E-003	0	2,355508726210877E-004	-3,8838378E-005	7,8774288E-002	1,3844670E-002	7,9981647E-002	9,9679976E+000	1,0033609E+005	5,7089888E+005	5,7964894E+005	-8,0032005E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0032005E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0032005E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,9679976E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,9679976E+000	5,6898637E+000	9,9679976E+000	-3,669589540145036E-006
1,7399788E+001	1,2678214E+001	2,2367537E+000	1,2874012E+001	-1,0005445E+001	1,590710142879834E+004	2,8114228E+000	-1,4480150E-002	4,0893853E+003	1,2344302E+002	2,000000000000000E+000	38	1,4620821E-002	1,1356849E-003	0	2,336188293901893E-004	-4,0709827E-005	7,6494507E-002	1,3495542E-002	7,7675864E-002	1,0005445E+001	1,2344303E+005	6,9969125E+005	7,1049700E+005	-7,9994553E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9994553E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9994553E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,0005445E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,0005445E+001	5,6681314E+000	1,0005445E+001	-1,932043230898361E-006
1,3786777E+001	1,3061729E+001	2,2886884E+000	1,3260727E+001	-9,9385271E+000	1,590760065671540E+004	2,8114245E+000	-1,3720309E-002	5,0439487E+003	1,5024823E+002	2,000000000000000E+000	38	1,4619580E-002	1,1024720E-003	0	2,350609524368774E-004	-3,8573613E-005	7,4278995E-002	1,3015235E-002	7,5410649E-002	9,9385271E+000	1,5024828E+005	8,5747881E+005	8,7054263E+005	-8,0061470E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0061470E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0061470E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,9385271E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,9385271E+000	5,7070808E+000	9,9385271E+000	1,442123046688091E-006
1,0911301E+001	1,3481936E+001	2,3230679E+000	1,3680615E+001	-9,7766132E+000	1,590826232144015E+004	2,8114262E+000	-2,2177091E-002	6,2788730E+003	1,8104822E+002	2,000000000000000E+000	39	1,4613617E-002	1,0681988E-003	0	2,207453919190060E-004	-6,2349252E-005	7,2034575E-002	1,2412253E-002	7,3096126E-002	9,7766132E+000	1,8104817E+005	1,0507141E+006	1,0661983E+006	-8,0223389E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0223389E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0223389E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,7766132E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,7766132E+000	5,8035045E+000	9,7766132E+000	-1,431556051787142E-005
8,6421518E+000	1,3883167E+001	2,3275051E+000	1,4076918E+001	-9,5171003E+000	1,590878949247854E+004	2,8114266E+000	-2,3774268E-002	7,9123887E+003	2,1630858E+002	2,000000000000000E+000	39	1,4614326E-002	1,0381766E-003	0	2,275270011198752E-004	-6,6839610E-005	7,0060529E-002	1,1745608E-002	7,1038276E-002	9,5171003E+000	2,1630852E+005	1,2902434E+006	1,3082498E+006	-8,0482903E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0482903E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0482903E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,5171003E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,5171003E+000	5,9648280E+000	9,5171003E+000	6,781609200869223E-006
6,8470612E+000	1,4273279E+001	2,2966015E+000	1,4456862E+001	-9,1406698E+000	1,590913906972183E+004	2,8114333E+000	-2,4430536E-002	1,0121160E+004	2,5541916E+002	2,000000000000000E+000	39	1,4611454E-002	1,0106933E-003	0	2,135165117704051E-004	-6,8684822E-005	6,8292916E-002	1,0988478E-002	6,9171302E-002	9,1406698E+000	2,5541919E+005	1,5874190E+006	1,6078365E+006	-8,0859329E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0859329E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0859329E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,1406698E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,1406698E+000	6,2149568E+000	9,1406698E+000	-1,401048934947013E-005
5,4215789E+000	1,4661888E+001	2,2547548E+000	1,4834247E+001	-8,7426491E+000	1,590957047723560E+004	2,8114345E+000	-2,5216866E-002	1,3019521E+004	3,0078949E+002	2,000000000000000E+000	39	1,4617397E-002	9,8538178E-004	0	2,173598348592382E-004	-7,0895570E-005	6,6628322E-002	1,0246330E-002	6,7411579E-002	8,7426491E+000	3,0078938E+005	1,9559299E+006	1,9789229E+006	-8,1257355E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1257355E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1257355E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7426491E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7426491E+000	6,5026531E+000	8,7426491E+000	3,843323088833150E-006
4,2925849E+000	1,5018819E+001	2,1814055E+000	1,5176411E+001	-8,2641249E+000	1,591010100139419E+004	2,8114145E+000	-2,6291003E-002	1,6996709E+004	3,5115555E+002	2,000000000000000E+000	39	1,4609384E-002	9,6263766E-004	0	2,224463029380956E-004	-7,3914911E-005	6,5207511E-002	9,4710533E-003	6,5891735E-002	8,2641249E+000	3,5115538E+005	2,4176800E+006	2,4430488E+006	-8,1735878E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1735878E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1735878E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2641249E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2641249E+000	6,8849273E+000	8,2641249E+000	5,086468078857343E-006
3,4026577E+000	1,5366247E+001	2,1222718E+000	1,5512111E+001	-7,8635201E+000	1,591075696491868E+004	2,8114138E+000	-2,7958570E-002	2,2039455E+004	4,1253525E+002	2,000000000000000E+000	39	1,4616903E-002	9,4228977E-004	0	2,050813686879830E-004	-7,8603109E-005	6,3859574E-002	8,8198101E-003	6,4465761E-002	7,8635201E+000	4,1253513E+005	2,9869495E+006	3,0153030E+006	-8,2136482E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2136482E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2136482E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,8635201E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,8635201E+000	7,2404709E+000	7,8635201E+000	-1,736493425011254E-005
2,6930346E+000	1,5697473E+001	2,0447025E+000	1,5830081E+001	-7,4213805E+000	1,591157448029082E+004	2,8114176E+000	-2,9186828E-002	2,8903344E+004	4,8221649E+002	2,000000000000000E+000	39	1,4612317E-002	9,2307280E-004	0	1,857168556975828E-004	-8,2056358E-005	6,2641695E-002	8,1595061E-003	6,3170873E-002	7,4213805E+000	4,8221634E+005	3,7020443E+006	3,7333183E+006	-8,2578621E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2578621E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2578621E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,4213805E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,4213805E+000	7,6771426E+000	7,4213805E+000	-1,936451299040023E-005
2,1345615E+000	1,6013973E+001	1,9849008E+000	1,6136517E+001	-7,0656638E+000	1,591259474196594E+004	2,8114061E+000	-3,2162920E-002	3,7564070E+004	5,6836938E+002	2,000000000000000E+000	39	1,4615249E-002	9,0572512E-004	0	1,834941370741645E-004	-9,0423033E-005	6,1500624E-002	7,6228827E-003	6,1971243E-002	7,0656638E+000	5,6836956E+005	4,5855450E+006	4,6206350E+006	-8,2934334E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2934334E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2934334E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,0656638E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,0656638E+000	8,0678959E+000	7,0656638E+000	-2,222718623418280E-006
1,6891882E+000	1,6298204E+001	1,9095390E+000	1,6409687E+001	-6,6824532E+000	1,591387327586667E+004	2,8114107E+000	-3,3848438E-002	4,9341641E+004	6,6814392E+002	2,000000000000000E+000	39	1,4617429E-002	8,9078053E-004	0	1,931723491051622E-004	-9,5161864E-005	6,0525611E-002	7,0913341E-003	6,0939614E-002	6,6824532E+000	6,6814363E+005	5,7027100E+006	5,7417175E+006	-8,3317551E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3317551E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3317551E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6824532E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6824532E+000	8,5351515E+000	6,6824532E+000	9,678212030997711E-006
1,3382137E+000	1,6568949E+001	1,8389091E+000	1,6670683E+001	-6,3330688E+000	1,591547757194284E+004	2,8114152E+000	-3,5735436E-002	6,4674695E+004	7,8695190E+002	2,000000000000000E+000	39	1,4612583E-002	8,7654375E-004	0	1,943904507762555E-004	-1,0046715E-004	5,9619479E-002	6,6168834E-003	5,9985545E-002	6,3330688E+000	7,8695188E+005	7,0905980E+006	7,1341345E+006	-8,3666931E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3666931E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3666931E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,3330688E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,3330688E+000	9,0102053E+000	6,3330688E+000	1,218101671093298E-006
1,0603294E+000	1,6816938E+001	1,8045045E+000	1,6913475E+001	-6,1245637E+000	1,591749259211856E+004	2,8114130E+000	-3,8158346E-002	8,3180469E+004	9,4682910E+002	2,000000000000000E+000	39	1,4615013E-002	8,6410472E-004	0	1,691208221407433E-004	-1,0727887E-004	5,8786988E-002	6,3080089E-003	5,9124455E-002	6,1245637E+000	9,4682931E+005	8,8238990E+006	8,8745520E+006	-8,3875435E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3875435E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3875435E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1245637E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1245637E+000	9,3194218E+000	6,1245637E+000	-2,526962863551226E-005
8,3950907E-001	1,7023510E+001	1,7792059E+000	1,7116234E+001	-5,9665856E+000	1,592002896655907E+004	2,8113968E+000	-4,2863671E-002	1,0655370E+005	1,1513424E+003	2,000000000000000E+000	39	1,4616231E-002	8,5393968E-004	0	1,109999239055323E-004	-1,2050679E-004	5,8107566E-002	6,0730912E-003	5,8424067E-002	5,9665856E+000	1,1513421E+006	1,1016089E+007	1,1076092E+007	-8,4033417E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4033417E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4033417E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,9665856E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,9665856E+000	9,5680380E+000	5,9665856E+000	-5,812089823521092E-005
6,6478032E-001	1,7226892E+001	1,7384424E+000	1,7314386E+001	-5,7624640E+000	1,592322217633738E+004	2,8114169E+000	-4,8277944E-002	1,3771513E+005	1,3883152E+003	2,000000000000000E+000	39	1,4613003E-002	8,4398035E-004	0	2,879873544472503E-005	-1,3572942E-004	5,7463586E-002	5,7989061E-003	5,7755440E-002	5,7624640E+000	1,3883159E+006	1,3757348E+007	1,3827221E+007	-8,4237534E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4237534E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4237534E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,7624640E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,7624640E+000	9,9093838E+000	5,7624640E+000	-8,220118846080732E-005
5,2641332E-001	1,7446810E+001	1,7172531E+000	1,7531118E+001	-5,6213970E+000	1,592724685692851E+004	2,8114192E+000	-5,4669652E-002	1,7605930E+005	1,6893060E+003	2,000000000000000E+000	39	1,4615743E-002	8,3370286E-004	0	-5,738087649976013E-005	-1,5369931E-004	5,6767106E-002	5,5874675E-003	5,7041425E-002	5,6213970E+000	1,6893065E+006	1,7162874E+007	1,7245812E+007	-8,4378601E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4378601E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4378601E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,6213970E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,6213970E+000	1,0159719E+001	5,6213970E+000	-8,617961194448516E-005
4,1728988E-001	1,7650955E+001	1,7159917E+000	1,7734171E+001	-5,5527353E+000	1,593231499831594E+004	2,8113997E+000	-6,3332140E-002	2,2226295E+005	2,0810173E+003	2,000000000000000E+000	39	1,4620725E-002	8,2443800E-004	0	-1,302739661766035E-004	-1,7805197E-004	5,6123715E-002	5,4562395E-003	5,6388315E-002	5,5527353E+000	2,0810170E+006	2,1405664E+007	2,1506582E+007	-8,4447266E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4447266E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4447266E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,5527353E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,5527353E+000	1,0286154E+001	5,5527353E+000	-7,289308967684338E-005
3,3019856E-001	1,7861324E+001	1,7170044E+000	1,7943663E+001	-5,4909554E+000	1,593870951096632E+004	2,8113918E+000	-7,2155967E-002	2,8072013E+005	2,5703613E+003	2,000000000000000E+000	39	1,4614255E-002	8,1445219E-004	0	-1,936534976148266E-004	-2,0285870E-004	5,5474255E-002	5,3327251E-003	5,5729982E-002	5,4909554E+000	2,5703593E+006	2,6738462E+007	2,6861722E+007	-8,4509048E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4509048E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4509048E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,4909554E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,4909554E+000	1,0402608E+001	5,4909554E+000	-6,337953143822312E-005
2,6168153E-001	1,8092007E+001	1,7286854E+000	1,8174406E+001	-5,4580235E+000	1,594677022886922E+004	2,8113935E+000	-8,2285821E-002	3,5182859E+005	3,1830435E+003	2,000000000000000E+000	39	1,4610425E-002	8,0390112E-004	0	-2,817378404287415E-004	-2,3133782E-004	5,4772966E-002	5,2335393E-003	5,5022430E-002	5,4580235E+000	3,1830433E+006	3,3312968E+007	3,3464692E+007	-8,4541977E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4541977E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4541977E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,4580235E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,4580235E+000	1,0465760E+001	5,4580235E+000	-8,808434281391483E-005
