freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg		
1,0000371E+005	6,0764618E+000	5,3002483E-001	6,0995340E+000	-4,9850583E+000	1,648878732946221E+003	2,7117980E+000	-5,7170212E-001	3,0026712E+000	2,2672890E-002	1,000000000000000E+000	38	1,4652228E-002	2,4021880E-003	0	-5,419345065113027E-004	1,6332681E-001	1,4246327E-002	1,6394696E-001	4,9850583E+000	2,2672905E+001	2,5993301E+002	2,6091998E+002	-8,5014938E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5014938E+001	0
7,9433273E+004	6,1295524E+000	5,6470352E-001	6,1555099E+000	-5,2636881E+000	1,649309726993364E+003	2,7118018E+000	-6,0527337E-001	3,5481110E+000	2,9861396E-002	1,000000000000000E+000	38	1,4553431E-002	2,3642934E-003	0	-6,104092599185468E-004	1,6177101E-001	1,4903642E-002	1,6245608E-001	5,2636881E+000	2,9861389E+001	3,2412936E+002	3,2550198E+002	-8,4736313E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4736313E+001	0
6,3093828E+004	6,1900325E+000	6,0915744E-001	6,2199335E+000	-5,6203470E+000	1,649740722587201E+003	2,7117915E+000	-6,3835061E-001	4,1409855E+000	3,9718360E-002	1,000000000000000E+000	38	1,4435503E-002	2,3208451E-003	0	-6,855579230694890E-004	1,6000053E-001	1,5745558E-002	1,6077343E-001	5,6203470E+000	3,9718353E+001	4,0360330E+002	4,0555292E+002	-8,4379654E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4379654E+001	0
5,0122477E+004	6,2592330E+000	6,5919298E-001	6,2938490E+000	-6,0119600E+000	1,650171733727664E+003	2,7118003E+000	-6,6990453E-001	4,8169818E+000	5,2840576E-002	1,000000000000000E+000	38	1,4369286E-002	2,2830681E-003	0	-7,620537699630108E-004	1,5801142E-001	1,6641019E-002	1,5888529E-001	6,0119600E+000	5,2840599E+001	5,0173700E+002	5,0451178E+002	-8,3988037E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3988037E+001	0
3,9814063E+004	6,3343806E+000	7,1939123E-001	6,3751001E+000	-6,4792805E+000	1,650602724468146E+003	2,7117913E+000	-7,0191717E-001	5,5567203E+000	7,0757873E-002	1,000000000000000E+000	38	1,4365599E-002	2,2533918E-003	0	-8,403778438435257E-004	1,5585837E-001	1,7700726E-002	1,5686028E-001	6,4792805E+000	7,0757851E+001	6,2303699E+002	6,2704205E+002	-8,3520721E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3520721E+001	0
3,1621143E+004	6,4196053E+000	7,8545684E-001	6,4674783E+000	-6,9756293E+000	1,651033714728590E+003	2,7118042E+000	-7,3270309E-001	6,4079666E+000	9,4513737E-002	1,000000000000000E+000	38	1,4287704E-002	2,2091614E-003	0	-9,248875855825075E-004	1,5347525E-001	1,8778130E-002	1,5461977E-001	6,9756293E+000	9,4513763E+001	7,7246875E+002	7,7822931E+002	-8,3024368E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3024368E+001	0
2,5116906E+004	6,5233994E+000	8,5724038E-001	6,5794835E+000	-7,4863458E+000	1,651325732102487E+003	2,7118011E+000	-7,5390440E-001	7,3918200E+000	1,2547956E-001	1,000000000000000E+000	38	1,5093243E-002	2,2939860E-003	0	-9,844217058436447E-004	1,5069206E-001	1,9802453E-002	1,5198761E-001	7,4863458E+000	1,2547953E+002	9,5487030E+002	9,6307965E+002	-8,2513657E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2513657E+001	0
1,9948781E+004	6,6385379E+000	9,4052410E-001	6,7048321E+000	-8,0637922E+000	1,651756723829589E+003	2,7118061E+000	-7,8467733E-001	8,4826946E+000	1,6691597E-001	1,000000000000000E+000	38	1,4251790E-002	2,1255999E-003	0	-1,074493404952017E-003	1,4767149E-001	2,0921564E-002	1,4914617E-001	8,0637922E+000	1,6691591E+002	1,1781495E+003	1,1899148E+003	-8,1936211E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1936211E+001	0
1,5847683E+004	6,7750607E+000	1,0252308E+000	6,8521929E+000	-8,6049538E+000	1,652048722856838E+003	2,7118008E+000	-8,0588794E-001	9,7956381E+000	2,1928899E-001	1,000000000000000E+000	38	1,4317742E-002	2,0895123E-003	0	-1,139417462799349E-003	1,4429592E-001	2,1835467E-002	1,4593868E-001	8,6049538E+000	2,1928889E+002	1,4491335E+003	1,4656315E+003	-8,1395050E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1395050E+001	0
1,2590930E+004	6,9402041E+000	1,1045753E+000	7,0275545E+000	-9,0431213E+000	1,652340719270680E+003	2,7117968E+000	-8,2640320E-001	1,1443715E+001	2,8271523E-001	1,000000000000000E+000	38	1,4098674E-002	2,0061992E-003	0	-1,205910301880649E-003	1,4052831E-001	2,2365926E-002	1,4229701E-001	9,0431213E+000	2,8271524E+002	1,7763402E+003	1,7986974E+003	-8,0956879E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0956879E+001	0
